,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,target
3078,-479.42743,109.79452,4.858441,-3.336801,-8.303509,9.439976,-26.950497,2.7845066,-22.34527,-3.0728874,-6.520683,-3.8933828,-3.5107338,-0.5689222,-3.2369967,2.163577,0.9121571,8.311734,4.517163,-3.5213866,2.8109913,-4.588118,1.4865608,6.6425185,-2.5313416,4.20784,0.31104684,6.0720077,6.75996,6.0163417,6
3079,-408.4123,59.995296,-4.7914295,-0.5632209,-4.9168367,14.016262,-22.675037,-0.6134791,-14.766799,4.2384124,-17.189157,-0.38472903,-8.579439,6.689573,-4.4643273,6.202422,-4.10255,14.320983,1.4354757,5.717087,0.87847906,8.934216,-4.643689,7.9096117,-3.1863902,3.536848,-0.73994946,3.2632627,-2.8102272,5.90404,6
3080,-429.4558,76.83474,-2.0910125,11.9555,-0.1688376,2.3696373,-23.019243,6.038945,-21.309803,1.7641821,-21.467659,-0.09120459,-3.9926116,-0.46247378,-3.1957374,4.706282,0.4642563,12.274806,1.1783928,-1.3356929,1.6402669,0.13383001,-3.2909555,4.722264,-4.646622,3.9518094,-3.502759,7.335277,0.9005223,6.062026,6
3081,-431.09756,98.25295,11.397542,-20.515877,-4.7422385,7.997973,-7.5821743,5.254845,-25.746193,4.733404,-17.352812,3.1953523,-9.012287,2.7831523,-5.1887116,9.205073,-4.100302,12.962953,-1.6008979,0.8370333,-2.2878673,3.4789627,-5.2371335,6.7401576,-1.8110809,2.759099,-0.5511393,4.627967,-0.73845595,3.0166855,6
3082,-470.16736,102.29519,-12.341572,-4.525423,1.0395131,10.154293,-24.193983,0.53489316,-17.717428,4.7094474,-8.761392,-1.145253,-1.8860962,-1.4701245,-7.3767233,3.7924728,2.1794503,10.229544,3.8214424,-3.2834005,-0.046415787,1.4469362,-1.0846728,4.0965347,0.22316594,5.947483,2.4799526,8.005035,3.0762224,5.0836406,6
3083,-410.28156,93.81546,8.189904,-2.0937867,0.5304494,5.258958,-19.85638,2.8261085,-24.804485,7.3465247,-18.661943,-2.2720797,-5.663283,3.051295,-5.8555427,1.5781502,-3.4949403,12.191888,-3.6259496,-0.30558088,-1.4663647,2.438985,-0.79868674,2.7682464,-3.67954,1.946665,-4.358976,7.369192,-0.6562577,5.317018,6
3084,-440.2762,93.253265,13.589632,-11.238117,-0.7458453,3.9415834,-8.704336,5.4538746,-25.516819,2.3899536,-19.140186,0.06978316,-9.027062,3.2552476,-2.7769494,6.676123,-4.977245,12.954751,-0.13157888,1.0756327,-4.2173486,2.964329,-4.5289407,6.468141,-0.5789147,5.1082015,-3.5840793,6.131358,-0.99211836,4.0198274,6
3085,-408.18573,100.34887,7.646819,-5.218758,-1.6485742,3.0191355,-12.49054,-1.5641038,-17.797422,-8.517668,-23.386185,-4.382061,-12.440357,0.8691385,-4.9779453,3.880422,-6.196441,11.920116,3.0033336,8.121425,1.1575603,6.8622713,-7.0886273,7.4420285,-3.2616956,4.183422,-2.7976255,0.07220187,-3.525653,3.646995,6
3086,-383.6312,103.91656,-1.4025006,-17.725105,-13.971714,5.163269,-16.034771,3.071598,-23.992962,3.3325794,-21.299545,0.19894625,-9.59762,2.0623364,-4.661498,4.69283,-6.1045213,14.103418,0.20387548,0.81760544,0.51820946,7.535788,-5.5139008,4.7486434,-3.7236435,2.9052708,-1.7358109,0.599485,1.7919283,3.6521819,6
3087,-415.18143,80.322784,-11.658677,10.651541,2.2130947,-8.2658615,-22.754002,3.194099,-19.56438,2.1201313,-15.423208,0.1465826,-5.6636877,4.157825,-5.026974,6.078076,-4.7901196,11.8931875,2.2563236,-0.082161956,3.194568,2.5823894,-3.0714054,6.1848707,-0.6562256,5.413246,1.2040588,6.75123,1.0698471,2.1841807,6
3088,-401.83505,85.4533,-1.3153608,-8.071676,-6.828114,2.322226,-11.825873,8.166419,-17.42154,3.0269983,-17.223734,1.1913916,-2.0504482,4.083266,-3.3888261,3.4749467,-5.8300514,7.850206,-1.1344608,-0.2695357,4.1311774,0.8073927,-0.2965785,2.8308105,-0.7164453,3.0016127,-0.1556738,5.0823226,0.19477715,2.9596138,6
3089,-451.87277,81.46906,0.38367796,-0.18371545,-0.031737138,5.066698,-22.62189,7.1890807,-18.815502,4.886654,-17.28656,1.8954365,-4.9810786,1.6044741,-3.6056895,3.7724116,-0.883329,11.436747,1.7996107,-0.60776937,4.788624,1.3168519,-2.323237,5.416665,0.1235174,5.1244516,0.4190967,8.7134075,-0.33296305,4.2678413,6
3090,-411.66275,101.61483,-9.637392,-17.795868,-1.8825346,-0.9563684,-28.564447,12.029843,-24.289305,3.9605565,-19.815992,-1.8107283,-5.3310294,-0.8759732,-1.7675976,5.4161205,-1.6215823,16.388403,2.4221804,-1.358793,1.5426921,1.6377687,-0.8754262,3.6514664,-2.971755,5.9159994,-1.9499807,5.930354,-1.3659773,5.3019423,6
3091,-419.21124,97.09542,10.914441,-5.294706,-28.926968,-1.3859313,-13.531511,10.187526,-19.710556,5.8441973,-13.422871,-3.897252,-5.9960694,7.371249,-7.359838,4.4937754,-7.211169,5.359339,-1.4514289,-2.9754636,5.100049,3.3804905,-1.4158338,10.289032,-1.5088794,7.036712,1.5450624,5.5795493,0.88949686,7.873462,6
3092,-412.1481,68.34189,3.2035153,-2.965294,6.5579004,0.8173357,-21.92284,6.587766,-20.9481,5.1528473,-22.328728,1.2340599,-5.0001745,5.955503,-4.6729555,5.0682883,-3.0704718,13.473433,-3.87999,1.9529163,1.1656669,5.4998055,-3.8430493,6.56891,-2.9250076,6.625247,-2.2936633,6.643749,1.7336293,6.7930775,6
3093,-404.7417,65.93512,1.9283447,15.451322,-1.1769177,-0.09008336,-20.517536,6.389373,-19.649553,-0.47797534,-18.895132,-7.1311383,-8.606329,3.7954612,-10.282096,1.6401525,-5.440147,11.035281,0.240495,3.7994652,0.16576439,4.973659,-3.522532,3.3240414,-1.4747218,5.9627705,0.067872524,6.914045,-0.08395077,3.3479202,6
3094,-503.81537,94.86425,-8.03553,-2.8386705,4.800265,11.901209,-20.06668,5.1431403,-17.66853,1.7104033,-5.4764733,3.096621,-0.09751951,0.4857889,-2.5364873,-0.20128442,0.4630996,8.330518,3.8532932,-4.708453,2.5346549,-3.5659769,-0.8067512,6.204645,3.908943,8.013883,4.626456,8.284515,5.229427,1.5499145,6
3095,-380.54187,75.07261,-22.457277,7.117146,-3.8327327,4.328318,-26.339691,7.2244477,-18.369242,0.50060296,-19.568062,-1.1180176,-6.19089,2.915096,-4.998378,6.577955,-5.1041846,15.889542,-2.4772503,0.79377896,1.7339001,6.9673343,-2.6012278,5.6786704,-2.373476,7.42054,-3.1855826,5.2733703,2.6194582,5.092199,6
3096,-393.667,83.86888,-1.8611552,-15.32705,-6.162822,5.827341,-19.318977,11.248766,-21.935284,4.5047574,-19.755291,4.006446,-4.839486,4.966938,-5.9796224,4.385526,-4.3016357,12.639548,2.8978612,2.0975335,4.4904065,5.572745,-4.049273,7.3848677,-2.7583377,6.918719,-0.884102,6.517942,1.8581097,4.6816454,6
3097,-420.4896,91.11588,-3.6098127,-8.549584,1.6561954,8.7442665,-20.248337,5.069371,-19.68069,7.968111,-19.400963,-0.030959573,-6.44377,6.6554193,-9.566108,7.4965816,-6.571362,10.891825,0.020233069,0.31948516,2.625876,4.439477,-3.6849804,5.197913,-2.2410157,3.7475853,-2.687435,4.8310275,-1.4662573,4.678327,6
3098,-425.4302,72.468376,3.461364,1.0217645,-6.8674526,2.4721057,-19.837185,4.2228937,-21.04102,3.3812342,-16.829945,-1.727348,-5.9756947,1.8218634,-5.8523765,6.001664,-3.941738,14.01452,-1.4201736,3.3748953,1.8865473,6.164128,-2.2335172,7.11649,-0.345879,5.02556,-1.1367842,4.094454,-1.7287723,2.8853564,6
3099,-455.4493,69.76115,17.713108,6.952721,-10.593996,10.744438,-15.035073,4.577201,-25.006042,3.6359057,-13.434633,-0.90763736,-3.493594,3.1670623,-1.6727755,4.4144144,-1.1374834,10.1572075,-1.7349802,5.802683,2.02328,2.3770657,-2.394488,7.2253547,-2.980083,6.864144,-1.1275095,6.770053,2.1772587,3.981505,6
3100,-392.7032,100.348816,-11.544163,-20.493036,-5.91852,9.1625395,-20.016653,-0.29928097,-20.238728,-2.0658474,-15.159674,-3.217401,-13.316681,7.877448,-3.429335,3.5909462,-2.5947144,14.069899,1.2209946,2.6873221,-1.4708234,2.6691744,-4.432477,5.494429,-5.099553,2.3604972,-4.366445,2.9530723,0.37322307,5.0505333,6
3101,-365.16898,98.05801,-9.910092,-14.954969,-7.089175,4.0693974,-18.729218,0.5872593,-17.639482,-2.2345183,-18.891788,-0.270915,-13.255764,5.2860017,-3.5013409,7.74646,-1.4378208,14.655716,3.2679164,2.7324977,-1.2963951,6.770523,-5.5040374,5.0993676,-4.5828323,1.630782,-3.8235793,0.1287336,-2.161718,5.3000517,6
3102,-429.858,95.033806,15.812784,-3.5775182,2.5776942,10.727115,-20.28701,-1.0266621,-23.217815,7.157989,-26.732681,-3.580753,-9.452019,1.2249292,-9.623892,5.7535887,-6.468243,12.634717,-2.2363348,0.83430564,1.2645874,2.5068657,-3.2752001,7.791327,-4.6029835,5.822823,-3.4819405,3.1841702,-3.8554027,5.803626,6
3103,-381.08524,75.411354,-5.32872,-2.9010808,-3.0867062,-1.9226536,-17.721655,3.7054942,-14.412749,-3.18977,-12.6120405,-2.4821823,-3.3479383,2.709417,-0.03286497,6.2321444,2.5070167,9.955756,2.6788185,-0.88679004,4.6869903,3.9487784,-3.507284,3.0401216,-0.6335405,1.3623137,1.5386437,4.840384,1.7561327,4.405446,6
3104,-407.644,73.930954,-11.939793,1.4294856,-0.038256977,6.5778832,-20.84669,9.228435,-20.092745,6.9974823,-18.167217,0.43068826,-5.9182096,2.4601204,-5.6061215,5.0738645,-8.393282,11.733084,-0.588255,3.6183114,4.2719374,4.5416093,-5.248975,6.0912223,-3.5692754,4.9663143,-1.5322992,3.090997,0.5825064,3.2214773,6
3105,-406.41266,88.56945,12.704915,-6.586324,-13.475425,-3.5103807,-19.59729,3.199754,-23.36247,-0.40796953,-16.299068,-8.947107,-8.805694,4.9116583,-7.76303,7.331365,-1.8172858,12.657837,0.26857287,2.6024845,-1.6711767,3.5158434,-2.1722732,7.459066,-0.9576623,3.8661401,-3.918497,2.4826927,1.6630052,6.135917,6
3106,-492.66452,94.88244,-0.00084177655,0.39366224,-0.5115183,10.924926,-26.523354,1.7929684,-17.528517,4.466519,-8.369021,-2.8900373,-2.7971325,1.621884,-3.0104077,2.2029645,-1.0106936,9.20926,0.6766315,-2.0632117,2.7829564,-1.074796,2.7148168,5.062245,-1.5681025,4.633326,1.8002434,5.775118,6.7218566,5.711494,6
3107,-497.3661,82.781944,13.14264,11.411475,3.6840267,11.222629,-18.857647,-3.8978727,-19.74558,1.2553493,-12.496347,0.8579658,-4.302888,-0.56384367,-3.735805,0.9840734,0.38104415,11.761047,3.0385911,2.6017816,1.8454903,0.29271203,5.0954733,5.3559637,4.4447303,5.8774195,0.5364069,6.0793138,1.5297202,-0.38735232,6
3108,-405.83743,91.43984,22.216013,1.632721,-30.61717,-9.68588,-19.684061,5.9076204,-23.034023,2.7279265,-11.279272,-4.7935452,-3.4938529,1.9034925,-7.3979177,4.328923,0.470884,13.109316,1.1394587,3.127124,4.688491,-2.0389247,-2.7072763,3.277086,-3.546902,6.579538,-0.05786673,2.3755121,1.5763185,2.8104434,6
3109,-405.78723,111.45154,13.880308,-14.454033,-11.439597,0.672397,-10.318569,-2.002246,-21.782354,-9.427529,-21.600313,-6.304301,-12.540558,3.650277,-3.422657,6.5090575,-1.94056,11.442734,3.348466,3.3788798,-2.465073,6.360471,-7.6647515,6.242486,-3.8384929,3.2090929,-2.3112466,2.215934,-2.3810976,1.7876824,6
3110,-405.84326,78.04161,3.7041686,0.18452445,-19.054598,6.4769583,-25.645884,14.372293,-22.41132,8.932561,-17.36955,-2.3250644,-4.2572794,1.2651916,-7.2677,3.7810621,-5.938094,14.787582,-1.4122891,3.495494,3.5390544,4.0591254,-3.9656007,8.234491,-4.500206,6.867145,0.07200367,8.812142,-2.5893207,5.855394,6
3111,-405.48114,66.999405,-14.532658,-3.7843738,-4.027679,0.5897798,-28.008663,7.394985,-20.423376,2.549392,-19.059553,-0.795781,-7.2818813,3.8747478,-3.5575664,4.612579,-1.4858098,12.803881,3.4790916,2.3539803,1.2270014,5.08578,-2.1042788,7.0808644,-3.0680075,5.9584475,-2.5871444,6.8767805,1.6429462,4.9621944,6
3112,-393.82242,78.798195,3.440391,4.05797,-19.160252,1.9375532,-19.281242,12.073868,-22.677107,2.9283047,-13.175289,-7.571409,-4.467136,4.2624836,-10.256442,6.500655,-9.352935,10.434467,-3.0090435,-1.0600157,2.8384032,5.9327397,-2.0887427,6.7053757,-2.334122,5.76777,-1.8675038,7.0076604,-0.8672679,4.020297,6
3113,-409.1858,68.57271,11.130504,14.601006,-6.8082156,4.085367,-18.832933,7.5293255,-23.472044,1.1315533,-23.228601,-2.711857,-11.841287,3.8332796,-5.028387,3.7726922,-2.3459582,14.121743,2.4382448,6.2441707,0.2880314,3.922305,-0.20036162,3.3473177,-1.9856741,4.8969946,-1.7473893,3.3481855,-0.31067464,1.1500129,6
3114,-414.08298,70.39346,9.076539,2.2312467,-10.929975,11.740343,-18.615871,7.1156187,-23.215773,3.5643883,-15.561075,0.5031526,-4.683952,5.097631,-3.4467251,7.6197314,-6.338118,15.212958,-0.9521529,3.9950867,2.9353313,4.8958497,-3.4214876,5.714243,-3.0714998,5.9099717,-3.7369103,8.135296,0.9064115,5.0978823,6
3115,-390.69666,97.46679,3.4813082,-12.525381,-12.858201,-3.0828617,-19.889423,5.0559335,-23.103846,3.5812016,-21.32327,-4.347302,-5.562055,2.4578984,-6.24996,4.7109666,-1.6030464,9.686478,1.4757228,-0.5503979,-0.8761125,3.3685882,-4.5322833,5.3997993,-2.0557654,2.5955489,-2.344247,4.218782,-2.8630354,1.9956746,6
3116,-409.35184,99.28368,-5.2448783,-5.2117553,-3.8629668,-4.314282,-24.546555,-0.7298351,-26.114124,4.5506797,-22.811466,1.8682171,-6.6942744,-0.75504345,-2.664614,-0.2121755,-3.2657027,11.4259815,0.116830826,1.0358766,-0.4707306,4.1485243,-6.2463756,3.5075738,-4.151135,7.089362,-4.6899476,5.573357,-0.07066306,2.6748693,6
3117,-492.08325,98.28446,12.814457,5.712803,-4.935528,6.9166594,-20.211594,7.1896467,-22.96938,-5.453966,-14.368924,-4.974633,-9.837972,-1.905647,-0.5216578,4.7401853,2.6225178,8.869884,1.9661063,1.395758,-1.0875729,-0.17962532,4.208086,1.3080419,1.1139907,4.514163,0.86422795,6.51382,5.2890306,1.436857,6
3118,-408.11212,70.205536,-6.97502,6.82497,6.2408037,-4.24186,-21.984346,6.0138993,-19.226418,-0.38108644,-20.742584,2.3385992,-6.28121,2.7567298,-4.180145,5.1302085,-4.237758,10.847851,0.019540614,2.399852,3.394014,3.0188105,-0.46873018,4.5994434,-1.5543102,3.2180166,-1.6922691,6.5074844,1.1698551,2.9544137,6
3119,-428.3044,88.698654,-4.470884,-7.9908113,-4.4565806,3.463477,-21.159847,10.485443,-21.996468,1.2806029,-18.163403,-6.1648674,-6.032108,-0.28996456,-7.896994,3.8375006,-3.5009103,13.643084,2.2414598,1.9204475,3.053071,5.4932866,-3.7698946,3.9323106,-4.7345014,6.898423,-1.6926795,5.4356604,-1.8410022,0.25059998,6
3120,-422.50583,105.53014,7.1613135,-7.549278,-15.744326,2.6714473,-10.638395,11.496958,-24.926298,-2.807677,-15.293912,-1.5682182,-3.9279494,4.977906,-7.602769,5.457861,-8.994127,7.0078845,2.185902,0.9726249,4.441029,5.4194937,-3.5563424,6.945222,-1.5941491,1.3536417,-0.23513882,2.6666577,0.4022697,1.7367251,6
3121,-425.87918,94.36985,17.155096,-2.1419382,-5.2977877,5.87911,-12.641884,9.079016,-27.641216,-2.8539877,-19.595785,-10.078257,-7.664147,2.421228,-8.7767105,2.4847438,-7.8787966,12.181483,-0.6850957,2.816013,2.6657028,3.494323,-2.922598,3.6644146,-2.2060676,2.5603647,-1.5857083,5.392807,-0.6683768,3.4355252,6
3122,-412.6629,88.595825,8.414941,9.838389,1.891303,0.7787936,-18.154125,4.5851164,-23.448563,2.333629,-22.383736,-1.0253742,-8.201793,2.4484544,-4.7931266,3.3655257,-5.1713624,10.364562,0.041680574,2.2487361,-0.793141,1.9181969,-3.2541952,0.37017107,-3.132056,3.160312,-2.1386442,3.4384422,-2.3098395,1.2145947,6
3123,-416.97147,84.3069,5.9713097,2.5741634,-6.8640695,0.7938942,-14.982309,9.74752,-23.124275,0.76967573,-20.258524,-5.9052143,-9.685221,2.4536357,-8.32277,4.2780333,-3.6839025,12.028315,2.2445626,3.4990566,-0.42169017,2.4762204,-3.715816,1.0023625,-2.7811627,3.346478,-2.9165592,3.7553737,-1.8152009,3.1051552,6
3124,-397.9326,72.54726,-3.299819,6.67285,-0.94246656,-0.24890934,-21.019602,2.142119,-21.175255,0.14939344,-17.473175,1.457383,-3.0165684,4.470805,-1.2997949,1.7866994,-1.395275,11.982714,-1.4015162,1.2443935,-0.0044242726,4.082465,-3.7581706,2.491004,-2.5458484,2.4222565,-2.2991714,3.661792,-1.5289537,4.9499555,6
3125,-493.18118,81.32805,-9.232473,-4.9146733,3.5236514,13.679173,-21.518764,7.1703153,-17.908169,4.4802613,-7.8531566,4.1001,-3.1145196,3.8950768,-3.2652307,-1.4987396,-1.2017123,11.564832,4.129086,-0.3157935,4.060213,-2.5053065,0.6046834,7.138464,2.4945574,9.868473,2.3882813,7.7405643,5.586065,-0.70415676,6
3126,-444.45795,113.364395,-3.6397645,-4.780031,-17.390629,7.407656,-24.628748,-1.6633002,-21.556261,-2.2574127,-12.735596,-5.2806377,-5.736362,1.0750339,-5.326199,0.039666794,-3.7050579,12.611484,3.326035,-2.7680495,1.9257052,-2.3220878,-3.1132774,4.0507145,-2.3365793,3.339963,0.13765779,1.9042864,3.3376033,3.851261,6
3127,-403.3195,94.29425,21.294207,5.467297,2.7262194,7.063394,-17.80815,1.0357174,-19.118858,-0.038281243,-19.8037,-5.611357,-9.686302,2.4559386,-7.661184,5.916923,-10.965469,7.7171273,-5.083278,-1.7794574,-0.46094143,4.344581,-2.709666,2.6500146,-4.465168,3.5615356,-0.80683655,3.3301528,-2.3238301,3.6172655,6
3128,-407.6494,79.45952,-9.805756,-0.6556361,-4.8126264,4.3611817,-16.771257,5.895848,-19.51359,4.2804008,-16.689627,-1.5364087,-8.837523,0.31706607,-4.320229,2.3208718,-1.5839847,13.7983,2.8887079,2.5329576,2.9367995,3.850939,-0.8535087,5.1481867,-1.3862648,5.6411614,-2.5049357,4.798782,-0.45235816,0.52537864,6
3129,-403.2194,57.990875,2.798561,10.415503,-1.7351017,1.6009455,-14.371337,5.016892,-23.596977,2.94656,-19.586933,-4.63991,-6.4001594,3.4045162,-4.1583605,6.315296,-6.107422,13.404506,0.6083111,4.118018,0.1431905,6.196261,-3.2279084,3.726701,-0.07529851,4.7918835,-3.2388287,5.268296,-0.9437711,6.523168,6
3130,-395.76993,86.62942,-4.5821652,-8.501458,-2.0681295,3.548404,-19.533976,7.5187373,-19.466177,4.0275464,-15.226567,-1.3893486,-8.806053,2.5920904,-6.0230713,8.0206,-4.289993,13.372104,1.0552834,1.3680645,1.5419418,4.1006675,-3.8737316,4.124454,-3.470441,3.6224544,-2.4228947,3.8142502,-0.15478957,5.0038214,6
3131,-390.4987,78.89325,-2.6756258,-1.1358087,-4.6330357,-0.8406968,-22.069221,1.7049638,-26.107965,2.010918,-17.658695,-2.095876,-5.549391,7.243451,-5.3598065,5.9447412,-4.811011,10.126576,-0.6094107,1.2517447,2.3580387,4.8324084,-3.3143432,3.654958,0.3839612,4.036712,-0.04138117,4.5174527,1.1097375,4.7715025,6
3132,-383.37558,82.005516,-4.46605,2.421959,-15.12503,3.5126224,-17.103123,8.874351,-16.624447,-0.10685176,-13.114587,-5.585223,-7.284169,7.4901657,-6.525078,5.764364,-5.9553795,11.923447,2.4498422,1.4684777,1.2949299,4.829967,-4.968969,5.199604,-3.3310242,1.545211,-1.5785611,1.9579935,-1.5769978,4.014073,6
3133,-419.13763,95.71225,8.14791,-12.827686,-1.3221005,2.9107504,-16.00696,4.346634,-26.674837,5.1953835,-24.124506,-0.9282996,-9.182368,4.8161163,-5.6756477,2.6370983,-4.6240973,11.937408,-3.2073274,1.1809386,0.20316376,2.8469315,-2.27109,4.68716,-1.9187157,4.9449916,-0.20887874,5.074231,-2.3760722,2.5037234,6
3134,-421.68207,66.216255,-3.1789832,10.420077,-0.861791,3.974738,-18.0602,7.9553967,-20.739946,1.7372447,-15.411605,-2.9812865,-5.3063436,6.407907,-6.633839,3.5515728,-6.1960726,11.86656,-0.99212897,3.0331311,1.9890975,4.047186,-5.2175074,3.6226544,0.021053195,2.6447003,-0.36063847,4.3477407,0.72221726,2.1727388,6
3135,-437.5477,81.4174,0.48951653,2.884672,3.1482973,0.6960872,-21.42957,7.0723944,-17.69075,6.366178,-20.708012,-0.9072172,-5.9330497,0.52648056,-4.9228463,2.8287756,-2.3318076,13.15877,0.45320123,2.1350727,-0.94378936,1.7100042,-2.9001663,5.487673,-2.4379354,4.018116,-0.67082894,4.5592995,-1.1677864,0.33707276,6
3136,-411.2424,99.69346,14.073618,-6.9409432,-13.863738,6.7591724,-10.301287,11.969733,-21.901077,-4.0519285,-15.405446,-4.1027107,-8.177123,7.2197504,-11.035957,4.211232,-8.941027,11.163268,-0.8778241,0.36978608,-0.65325105,3.0057354,-4.2501445,4.8920183,-2.0152667,4.1825943,-4.7505064,3.8991513,-1.3537219,1.3226731,6
3137,-410.9628,83.99695,8.624238,5.4843745,-8.013558,-0.18929358,-15.6419115,12.554641,-25.155756,6.5190525,-19.585136,-1.1401081,-3.3643215,4.859591,-7.9214773,5.471879,-5.214375,11.015242,-1.9944,2.558071,3.4062126,0.692735,-1.484816,5.7922935,-3.3141994,4.7060356,-1.4876158,3.9309692,-1.5003889,3.8404138,6
3138,-421.06287,80.631874,-1.6012293,2.734337,-6.7913904,2.9802747,-24.240082,4.743807,-23.078016,3.3920348,-20.766193,-1.0125775,-3.1547103,1.5306169,1.3073255,1.987745,0.7511608,14.753281,-0.5661802,-1.108794,1.3964745,3.4393551,-2.9511702,4.264811,-1.7769808,4.5992384,-2.922034,7.092266,-0.92027515,4.230612,6
3139,-399.37048,92.95797,10.293199,3.1834252,-9.794471,0.18764248,-15.728235,4.671591,-19.145601,-2.59108,-16.585808,-6.8876576,-10.041062,7.8509736,-5.4736724,4.413022,-2.9502175,9.323714,1.4238089,-0.59537226,-1.9255241,6.104892,-7.2609572,4.049289,-3.5910423,1.7370808,-2.749414,3.794606,-1.3699126,2.8192823,6
3140,-424.4533,98.68077,1.0779566,-5.7120547,1.0165716,0.9161219,-23.588177,7.4518337,-19.059813,0.49058872,-21.032286,-2.5953343,-5.3913684,-1.2172757,-4.091155,2.7096329,-4.8336062,9.710296,-1.0210127,0.26201463,2.9575195,6.5008655,-2.11186,4.912776,-4.175063,3.9414978,-2.0412,3.7400494,1.0881803,2.2268212,6
3141,-423.15833,74.89989,1.0343667,-4.2322407,-11.79556,8.579039,-23.471546,11.368741,-26.314188,3.288238,-17.684113,0.7881773,-4.8948874,0.08964802,-5.095465,3.951914,-6.5048437,15.490114,-0.8236344,1.0727566,4.7946916,4.8647666,-3.2365975,4.992325,-3.3861518,7.392377,-0.67499626,10.842833,-1.7252444,5.9863057,6
3142,-441.56638,75.87209,3.6961536,13.139555,4.181772,0.320733,-17.15308,7.958545,-19.79628,3.934864,-17.233974,2.2512374,-4.990829,4.306912,-5.5507846,4.8845086,-3.0837133,10.873316,-0.6865488,1.2166795,-0.37680683,3.9797986,-4.473926,4.8592834,-1.5365983,3.3293717,-3.2394114,4.978763,-1.4126252,3.6174757,6
3143,-385.58286,89.51122,-17.078814,-10.682082,-3.540191,6.7736163,-17.67648,11.152073,-16.349302,5.1559343,-15.454184,-0.7520979,-7.951303,4.49061,-5.329579,4.5730596,-5.278418,12.139572,3.198909,0.8948622,1.4914006,5.5738645,-4.168767,4.800136,-2.4837942,2.1313827,0.98605967,3.238646,2.8002594,3.9683948,6
3144,-444.65256,84.56327,14.993215,1.3767568,-15.483359,0.48352337,-20.31706,7.10553,-23.135563,-0.29173648,-14.068871,-3.1139462,-6.105579,-1.7536654,-1.0846423,4.199606,5.5482216,11.773896,5.3331227,5.7474747,0.56378126,-1.8623207,2.528035,6.5331764,-1.7849162,6.1927934,0.61777896,5.726832,1.081899,4.8337483,6
3145,-423.1815,74.590836,0.07873799,1.0478734,-0.0021507626,9.367826,-20.180607,0.036190495,-23.01498,6.9197125,-22.616934,0.09832779,-8.796631,2.6747549,-6.1891413,7.175404,-4.2628884,17.17847,-1.6424627,5.4559216,0.50525373,6.339608,-1.723318,9.45069,-0.5737048,7.081388,-2.943485,7.2652893,-0.50551194,6.775191,6
3146,-405.1395,87.77814,9.867143,-7.953992,-1.8502563,13.373141,-17.899506,0.6090224,-21.612411,1.7354187,-16.227676,-5.507017,-8.557802,0.27138242,-9.881005,3.7114878,-8.397105,14.071055,0.5219789,0.19374084,-0.6181961,2.4878793,-1.6280538,4.374172,-3.2619627,3.3861165,-1.8648058,4.181911,-0.07228511,2.8784754,6
3147,-432.51932,98.6206,10.404972,-3.6111307,-11.731739,10.276461,-14.913557,7.2486176,-25.929441,-2.1494155,-17.517958,-5.055194,-5.0268064,3.9864717,-4.927709,6.7476377,-6.9457846,9.312252,2.9735105,0.2230918,0.7959386,4.537071,-6.481338,6.8550067,-2.739241,2.7935872,-2.4710028,4.8400364,-1.4269793,3.5081768,6
3148,-407.58942,78.948395,-7.8439035,1.7374907,-5.4541144,3.6439238,-24.73867,7.0909605,-21.612803,2.61285,-22.007463,-0.19637859,-6.194139,-0.37350687,-2.5367231,4.821374,-3.0029438,14.013792,0.6948659,1.8353815,1.3843584,5.526116,-4.33895,6.9365196,-3.2659974,8.42909,-3.651247,10.055681,-0.4524714,5.7816615,6
3149,-430.55,83.54171,1.069769,-0.5718458,0.37318346,10.907905,-18.04994,9.077914,-23.09767,5.699915,-15.586543,-1.2063448,-7.231033,2.7271318,-12.5492735,5.5488267,-7.345177,14.367335,0.6354138,3.0066118,2.8503447,2.7633784,-2.6021492,5.9104652,-2.072903,4.7130256,-0.6604811,4.572018,0.7215956,5.0267186,6
3150,-421.2072,100.01144,-1.5920479,-14.180622,-1.7245659,14.051365,-23.624765,-0.97683996,-21.970184,1.7039756,-23.162802,-5.1414332,-6.0444975,-0.9911036,-2.5739934,6.4653153,-1.9347054,14.640267,-0.30012122,3.850274,6.5924606,3.8016148,-4.507801,5.3324523,-5.954084,6.5533657,-2.068206,2.108076,-0.87343824,4.778817,6
3151,-433.66214,87.84196,23.084095,12.881046,-2.665151,1.7829373,-16.330603,11.523416,-25.839209,-2.7376707,-22.880974,-7.6328154,-13.181858,0.17443731,-5.886927,4.052482,-5.8176684,10.931105,-2.554272,3.4038212,2.1215036,4.2832084,-1.2949563,1.213458,-2.5496876,3.5703535,-2.3705373,3.4574578,-1.2332624,3.569657,6
3152,-400.67532,82.27717,-15.289535,-1.9456779,-6.896594,2.4344606,-16.356169,8.218959,-19.369648,5.6036654,-12.828599,2.2520256,-7.058383,5.3790603,-2.9030783,5.693393,-9.349595,12.815506,1.402415,0.5228358,3.8518913,7.311067,-4.1841106,5.047811,-0.43188226,3.131582,-1.4677207,4.2225986,0.59249663,4.31958,6
